S2A_MSIL2A_20221110T185621_N0400_R113_T10TGK_20221110T224201.SAFE	T10TGK_20221110T185621_B03_10m.jp2	92
S2A_MSIL2A_20221110T185621_N0400_R113_T10TGK_20221110T224201.SAFE	T10TGK_20221110T185621_B02_10m.jp2	92
S2A_MSIL2A_20221110T185621_N0400_R113_T10TGK_20221110T224201.SAFE	T10TGK_20221110T185621_B08_10m.jp2	92
S2B_MSIL2A_20220807T184919_N0400_R113_T10TGK_20220807T215132.SAFE	T10TGK_20220807T184919_B04_10m.jp2	92
S2B_MSIL2A_20220807T184919_N0400_R113_T10TGK_20220807T215132.SAFE	T10TGK_20220807T184919_B08_10m.jp2	92
S2B_MSIL2A_20221006T185239_N0400_R113_T10SGJ_20221007T000604.SAFE	T10SGJ_20221006T185239_B04_10m.jp2	92
S2B_MSIL2A_20221006T185239_N0400_R113_T10SGJ_20221007T000604.SAFE	T10SGJ_20221006T185239_B08_10m.jp2	92
S2B_MSIL2A_20221006T185239_N0400_R113_T10SGJ_20221007T000604.SAFE	T10SGJ_20221006T185239_B03_10m.jp2	92
S2A_MSIL2A_20220928T184151_N0400_R070_T11SLC_20220928T235452.SAFE	T11SLC_20220928T184151_SCL_20m.jp2	0
S2B_MSIL2A_20220122T190659_N0301_R013_T10SEJ_20220122T204400.SAFE	T10SEJ_20220122T190659_B02_10m.jp2	92
S2B_MSIL2A_20220122T190659_N0301_R013_T10SEJ_20220122T204400.SAFE	T10SEJ_20220122T190659_B04_10m.jp2	92
S2B_MSIL2A_20220122T190659_N0301_R013_T10SEJ_20220122T204400.SAFE	T10SEJ_20220122T190659_B03_10m.jp2	92
S2A_MSIL2A_20220623T184931_N0400_R113_T10SEH_20220624T002714.SAFE	T10SEH_20220623T184931_SCL_20m.jp2	0
S2A_MSIL2A_20220623T184931_N0400_R113_T10SEH_20220624T002714.SAFE	T10SEH_20220623T184931_B03_10m.jp2	0
S2A_MSIL2A_20220623T184931_N0400_R113_T10SEH_20220624T002714.SAFE	T10SEH_20220623T184931_B02_10m.jp2	0
S2B_MSIL2A_20221215T185809_N0509_R113_T10SGJ_20221215T205529.SAFE	T10SGJ_20221215T185809_B02_10m.jp2	0
S2B_MSIL2A_20221215T185809_N0509_R113_T10SGJ_20221215T205529.SAFE	T10SGJ_20221215T185809_B08_10m.jp2	0
S2B_MSIL2A_20221215T185809_N0509_R113_T10SGJ_20221215T205529.SAFE	T10SGJ_20221215T185809_SCL_20m.jp2	0
S2B_MSIL2A_20220129T185629_N0400_R113_T10TFM_20220129T211519.SAFE	T10TFM_20220129T185629_B03_10m.jp2	92
S2B_MSIL2A_20220129T185629_N0400_R113_T10TFM_20220129T211519.SAFE	T10TFM_20220129T185629_SCL_20m.jp2	92
S2B_MSIL2A_20220129T185629_N0400_R113_T10TFM_20220129T211519.SAFE	T10TFM_20220129T185629_B08_10m.jp2	92
S2B_MSIL2A_20220129T185629_N0400_R113_T10TFM_20220129T211519.SAFE	T10TFM_20220129T185629_B04_10m.jp2	92
S2A_MSIL2A_20220830T180931_N0400_R084_T12SWG_20220831T004758.SAFE	T12SWG_20220830T180931_SCL_20m.jp2	92
S2A_MSIL2A_20220610T183931_N0400_R070_T10TGK_20220611T011115.SAFE	T10TGK_20220610T183931_B03_10m.jp2	0
S2A_MSIL2A_20220610T183931_N0400_R070_T10TGK_20220611T011115.SAFE	T10TGK_20220610T183931_B04_10m.jp2	0
S2A_MSIL2A_20221014T190341_N0400_R013_T10TEL_20221015T004159.SAFE	T10TEL_20221014T190341_B03_10m.jp2	0
S2A_MSIL2A_20220504T184921_N0400_R113_T10TFL_20220505T041415.SAFE	T10TFL_20220504T184921_SCL_20m.jp2	92
S2A_MSIL2A_20220504T184921_N0400_R113_T10TFL_20220505T041415.SAFE	T10TFL_20220504T184921_B08_10m.jp2	92
S2A_MSIL2A_20220504T184921_N0400_R113_T10TFL_20220505T041415.SAFE	T10TFL_20220504T184921_B03_10m.jp2	92
S2A_MSIL2A_20220504T184921_N0400_R113_T10TFL_20220505T041415.SAFE	T10TFL_20220504T184921_B02_10m.jp2	92
S2A_MSIL2A_20230417T180911_N0509_R084_T12TVM_20230418T003300.SAFE	T12TVM_20230417T180911_B02_10m.jp2	92
S2A_MSIL2A_20220914T190021_N0400_R013_T10SEJ_20220915T003053.SAFE	T10SEJ_20220914T190021_B04_10m.jp2	0
S2A_MSIL2A_20220914T190021_N0400_R013_T10SEJ_20220915T003053.SAFE	T10SEJ_20220914T190021_B03_10m.jp2	0
S2B_MSIL2A_20221215T185809_N0509_R113_T10TEL_20221215T205529.SAFE	T10TEL_20221215T185809_B04_10m.jp2	92
S2B_MSIL2A_20221215T185809_N0509_R113_T10TEL_20221215T205529.SAFE	T10TEL_20221215T185809_B08_10m.jp2	0
S2A_MSIL2A_20220630T183931_N0400_R070_T11SLC_20220701T011316.SAFE	T11SLC_20220630T183931_B02_10m.jp2	92
S2A_MSIL2A_20220630T183931_N0400_R070_T11SLC_20220701T011316.SAFE	T11SLC_20220630T183931_SCL_20m.jp2	92
S2A_MSIL2A_20220601T180921_N0400_R084_T11SQU_20220602T001018.SAFE	T11SQU_20220601T180921_B02_10m.jp2	92
S2A_MSIL2A_20220601T180921_N0400_R084_T11SQU_20220602T001018.SAFE	T11SQU_20220601T180921_B08_10m.jp2	92
S2A_MSIL2A_20220407T185921_N0400_R013_T10TEL_20220407T233840.SAFE	T10TEL_20220407T185921_B03_10m.jp2	0
S2A_MSIL2A_20220407T185921_N0400_R013_T10TEL_20220407T233840.SAFE	T10TEL_20220407T185921_B02_10m.jp2	0
S2B_MSIL2A_20220417T180909_N0400_R084_T12SVG_20220417T222151.SAFE	T12SVG_20220417T180909_B03_10m.jp2	0
S2B_MSIL2A_20220628T184919_N0400_R113_T10TFK_20220628T214846.SAFE	T10TFK_20220628T184919_SCL_20m.jp2	92
S2B_MSIL2A_20220628T184919_N0400_R113_T10TFK_20220628T214846.SAFE	T10TFK_20220628T184919_B02_10m.jp2	92
S2B_MSIL2A_20220628T184919_N0400_R113_T10TFK_20220628T214846.SAFE	T10TFK_20220628T184919_B03_10m.jp2	92
S2A_MSIL2A_20230208T185531_N0509_R113_T10TGK_20230208T225853.SAFE	T10TGK_20230208T185531_B02_10m.jp2	92
S2A_MSIL2A_20220623T184931_N0400_R113_T10TFL_20220624T002714.SAFE	T10TFL_20220623T184931_B02_10m.jp2	0
S2B_MSIL2A_20220429T184909_N0400_R113_T10SGJ_20220429T220716.SAFE	T10SGJ_20220429T184909_B03_10m.jp2	92
S2A_MSIL2A_20220501T183921_N0400_R070_T11SKD_20220502T000112.SAFE	T11SKD_20220501T183921_B03_10m.jp2	92
S2A_MSIL2A_20220501T183921_N0400_R070_T11SKD_20220502T000112.SAFE	T11SKD_20220501T183921_SCL_20m.jp2	92
S2A_MSIL2A_20220501T183921_N0400_R070_T11SKD_20220502T000112.SAFE	T11SKD_20220501T183921_B02_10m.jp2	92
S2A_MSIL2A_20220829T183931_N0400_R070_T10TGK_20220830T003103.SAFE	T10TGK_20220829T183931_SCL_20m.jp2	0
S2A_MSIL2A_20220325T185021_N0400_R113_T10SEJ_20220325T235521.SAFE	T10SEJ_20220325T185021_B04_10m.jp2	0
S2A_MSIL2A_20220325T185021_N0400_R113_T10SEJ_20220325T235521.SAFE	T10SEJ_20220325T185021_B08_10m.jp2	0
S2A_MSIL2A_20220325T185021_N0400_R113_T10SEJ_20220325T235521.SAFE	T10SEJ_20220325T185021_SCL_20m.jp2	0
S2B_MSIL2A_20221026T185449_N0400_R113_T10TGK_20221026T211720.SAFE	T10TGK_20221026T185449_SCL_20m.jp2	0
S2A_MSIL2A_20221208T181741_N0509_R084_T11SQU_20221208T220202.SAFE	T11SQU_20221208T181741_B04_10m.jp2	0
S2B_MSIL2A_20221007T182239_N0400_R127_T11SQU_20221007T221540.SAFE	T11SQU_20221007T182239_SCL_20m.jp2	0
S2B_MSIL2A_20221007T182239_N0400_R127_T11SQU_20221007T221540.SAFE	T11SQU_20221007T182239_B04_10m.jp2	0
S2B_MSIL2A_20221007T182239_N0400_R127_T11SQU_20221007T221540.SAFE	T11SQU_20221007T182239_B08_10m.jp2	0
S2A_MSIL2A_20220316T182121_N0400_R127_T11SQV_20220316T231858.SAFE	T11SQV_20220316T182121_B03_10m.jp2	0
S2A_MSIL2A_20220213T185501_N0400_R113_T11SKD_20220213T221011.SAFE	T11SKD_20220213T185501_B04_10m.jp2	92
